# energy grid [eV]  eels components [arbitrary units]
#
    0.001000000    0.000004572    0.000004572    0.000001283
    0.021019019    0.000096150    0.000096152    0.000026985
    0.041038038    0.000188011    0.000188015    0.000052822
    0.061057057    0.000280429    0.000280435    0.000078926
    0.081076076    0.000373682    0.000373690    0.000105430
    0.101095095    0.000468056    0.000468066    0.000132478
    0.121114114    0.000563850    0.000563862    0.000160222
    0.141133133    0.000661375    0.000661390    0.000188823
    0.161152152    0.000760963    0.000760980    0.000218462
    0.181171171    0.000862965    0.000862985    0.000249336
    0.201190190    0.000967761    0.000967783    0.000281669
    0.221209209    0.001075760    0.001075785    0.000315710
    0.241228228    0.001187408    0.001187436    0.000351748
    0.261247247    0.001303196    0.001303226    0.000390115
    0.281266266    0.001423663    0.001423697    0.000431197
    0.301285285    0.001549412    0.001549449    0.000475447
    0.321304304    0.001681111    0.001681153    0.000523403
    0.341323323    0.001819516    0.001819562    0.000575708
    0.361342342    0.001965477    0.001965527    0.000633136
    0.381361361    0.002119960    0.002120015    0.000696631
    0.401380380    0.002284070    0.002284130    0.000767350
    0.421399399    0.002459075    0.002459140    0.000846730
    0.441418418    0.002646437    0.002646509    0.000936576
    0.461437437    0.002847857    0.002847936    0.001039174
    0.481456456    0.003065320    0.003065407    0.001157467
    0.501475475    0.003301162    0.003301258    0.001295286
    0.521494494    0.003558146    0.003558251    0.001457702
    0.541513514    0.003839562    0.003839678    0.001651540
    0.561532533    0.004149360    0.004149489    0.001886161
    0.581551552    0.004492317    0.004492460    0.002174679
    0.601570571    0.004874259    0.004874419    0.002535931
    0.621589590    0.005302355    0.005302533    0.002997735
    0.641608609    0.005785512    0.005785712    0.003602543
    0.661627628    0.006334917    0.006335142    0.004417684
    0.681646647    0.006964781    0.006965035    0.005554962
    0.701665666    0.007693392    0.007693680    0.007210663
    0.721684685    0.008544614    0.008544943    0.009753841
    0.741703704    0.009550084    0.009550462    0.013940507
    0.761722723    0.010752486    0.010752925    0.021496072
    0.781741742    0.012210561    0.012211074    0.036912104
    0.801760761    0.014006984    0.014007589    0.073326758
    0.821779780    0.016261157    0.016261878    0.158424136
    0.841798799    0.019150733    0.019151607    0.191970932
    0.861817818    0.022949432    0.022950509    0.096723135
    0.881836837    0.028096720    0.028098069    0.046289245
    0.901855856    0.035333938    0.035335667    0.025790753
    0.921874875    0.045989352    0.045991626    0.016267913
    0.941893894    0.062627122    0.062630216    0.011216558
    0.961912913    0.090683196    0.090687580    0.008256363
    0.981931932    0.143117984    0.143124519    0.006389508
    1.001950951    0.255345456    0.255355821    0.005145942
    1.021969970    0.530471590    0.530490409    0.004282706
    1.041988989    1.045782571    1.045843378    0.003664629
    1.062008008    0.859443871    0.859540341    0.003211933
    1.082027027    0.404487720    0.404532900    0.002875225
