# energy grid [eV]     ieps_x  ieps_y  ieps_z
#
    1.702616617    4.080563380    4.080592351    1.651863335
    1.722635636    4.054765905    4.054794494    1.650980118
    1.742654655    4.029361251    4.029389476    1.650099736
    1.762673674    4.004340432    4.004368308    1.649222144
    1.782692693    3.979694717    3.979722257    1.648347295
    1.802711712    3.955415622    3.955442842    1.647475144
    1.822730731    3.931494906    3.931521819    1.646605646
    1.842749750    3.907924564    3.907951184    1.645738757
    1.862768769    3.884696819    3.884723157    1.644874433
    1.882787788    3.861804115    3.861830184    1.644012631
    1.902806807    3.839239112    3.839264923    1.643153308
    1.922825826    3.816994678    3.817020243    1.642296422
    1.942844845    3.795063885    3.795089214    1.641441931
    1.962863864    3.773440000    3.773465104    1.640589794
    1.982882883    3.752116482    3.752141370    1.639739972
    2.002901902    3.731086972    3.731111653    1.638892422
    2.022920921    3.710345291    3.710369776    1.638047108
    2.042939940    3.689885435    3.689909731    1.637203988
    2.062958959    3.669701564    3.669725680    1.636363026
    2.082977978    3.649788002    3.649811946    1.635524182
    2.102996997    3.630139230    3.630163010    1.634687421
    2.123016016    3.610749882    3.610773505    1.633852705
    2.143035035    3.591614738    3.591638211    1.633019998
    2.163054054    3.572728721    3.572752051    1.632189264
    2.183073073    3.554086892    3.554110086    1.631360469
    2.203092092    3.535684445    3.535707509    1.630533577
    2.223111111    3.517516704    3.517539644    1.629708554
    2.243130130    3.499579117    3.499601939    1.628885368
    2.263149149    3.481867256    3.481889966    1.628063984
    2.283168168    3.464376807    3.464399409    1.627244371
    2.303187187    3.447103570    3.447126071    1.626426496
    2.323206206    3.430043457    3.430065861    1.625610328
    2.343225225    3.413192484    3.413214796    1.624795835
    2.363244244    3.396546771    3.396568996    1.623982988
    2.383263263    3.380102538    3.380124680    1.623171756
    2.403282282    3.363856102    3.363878165    1.622362110
    2.423301301    3.347803871    3.347825860    1.621554020
    2.443320320    3.331942347    3.331964265    1.620747458
    2.463339339    3.316268117    3.316289969    1.619942396
    2.483358358    3.300777856    3.300799644    1.619138806
    2.503377377    3.285468317    3.285490046    1.618336662
    2.523396396    3.270336337    3.270358009    1.617535935
    2.543415415    3.255378828    3.255400448    1.616736601
    2.563434434    3.240592778    3.240614348    1.615938633
    2.583453453    3.225975247    3.225996770    1.615142005
    2.603472472    3.211523366    3.211544845    1.614346694
    2.623491491    3.197234334    3.197255772    1.613552674
    2.643510511    3.183105416    3.183126816    1.612759921
    2.663529530    3.169133942    3.169155306    1.611968412
    2.683548549    3.155317304    3.155338634    1.611178123
    2.703567568    3.141652953    3.141674252    1.610389032
    2.723586587    3.128138401    3.128159671    1.609601116
    2.743605606    3.114771215    3.114792459    1.608814354
    2.763624625    3.101549020    3.101570239    1.608028723
    2.783643644    3.088469490    3.088490687    1.607244203
    2.803662663    3.075530356    3.075551533    1.606460772
    2.823681682    3.062729397    3.062750554    1.605678410
    2.843700701    3.050064440    3.050085581    1.604897098
    2.863719720    3.037533362    3.037554488    1.604116816
    2.883738739    3.025134086    3.025155198    1.603337543
    2.903757758    3.012864579    3.012885679    1.602559262
    2.923776777    3.000722852    3.000743942    1.601781954
    2.943795796    2.988706958    2.988728039    1.601005601
    2.963814815    2.976814993    2.976836067    1.600230184
    2.983833834    2.965045093    2.965066160    1.599455687
    3.003852853    2.953395430    2.953416493    1.598682091
    3.023871872    2.941864218    2.941885277    1.597909381
    3.043890891    2.930449705    2.930470762    1.597137540
    3.063909910    2.919150177    2.919171232    1.596366552
    3.083928929    2.907963954    2.907985009    1.595596400
    3.103947948    2.896889389    2.896910445    1.594827070
    3.123966967    2.885924870    2.885945928    1.594058546
    3.143985986    2.875068817    2.875089878    1.593290813
    3.164005005    2.864319681    2.864340745    1.592523857
    3.184024024    2.853675942    2.853697010    1.591757663
    3.204043043    2.843136112    2.843157186    1.590992218
    3.224062062    2.832698731    2.832719811    1.590227508
    3.244081081    2.822362368    2.822383455    1.589463519
    3.264100100    2.812125618    2.812146713    1.588700239
    3.284119119    2.801987105    2.802008208    1.587937654
    3.304138138    2.791945477    2.791966589    1.587175752
    3.324157157    2.781999409    2.782020530    1.586414522
    3.344176176    2.772147599    2.772168731    1.585653949
    3.364195195    2.762388772    2.762409914    1.584894024
    3.384214214    2.752721674    2.752742828    1.584134735
    3.404233233    2.743145076    2.743166242    1.583376070
    3.424252252    2.733657771    2.733678948    1.582618019
    3.444271271    2.724258572    2.724279762    1.581860570
    3.464290290    2.714946315    2.714967519    1.581103714
    3.484309309    2.705719859    2.705741076    1.580347440
    3.504328328    2.696578079    2.696599310    1.579591739
    3.524347347    2.687519873    2.687541118    1.578836600
    3.544366366    2.678544157    2.678565417    1.578082014
    3.564385385    2.669649868    2.669671143    1.577327971
    3.584404404    2.660835959    2.660857249    1.576574464
    3.604423423    2.652101402    2.652122708    1.575821483
    3.624442442    2.643445188    2.643466509    1.575069019
    3.644461461    2.634866323    2.634887660    1.574317064
    3.664480480    2.626363831    2.626385185    1.573565610
    3.684499499    2.617936754    2.617958124    1.572814649
    3.704518519    2.609584148    2.609605535    1.572064173
    3.724537538    2.601305085    2.601326489    1.571314175
    3.744556557    2.593098654    2.593120074    1.570564648
    3.764575576    2.584963957    2.584985395    1.569815583
    3.784594595    2.576900113    2.576921567    1.569066975
    3.804613614    2.568906252    2.568927724    1.568318817
    3.824632633    2.560981523    2.561003013    1.567571102
    3.844651652    2.553125085    2.553146592    1.566823824
    3.864670671    2.545336111    2.545357636    1.566076976
    3.884689690    2.537613790    2.537635332    1.565330553
    3.904708709    2.529957320    2.529978880    1.564584548
    3.924727728    2.522365914    2.522387492    1.563838957
    3.944746747    2.514838797    2.514860393    1.563093773
    3.964765766    2.507375207    2.507396820    1.562348992
    3.984784785    2.499974392    2.499996023    1.561604607
    4.004803804    2.492635613    2.492657262    1.560860616
    4.024822823    2.485358143    2.485379810    1.560117011
    4.044841842    2.478141264    2.478162949    1.559373790
    4.064860861    2.470984272    2.471005975    1.558630946
    4.084879880    2.463886470    2.463908191    1.557888477
    4.104898899    2.456847176    2.456868914    1.557146378
    4.124917918    2.449865714    2.449887470    1.556404644
    4.144936937    2.442941420    2.442963194    1.555663273
    4.164955956    2.436073642    2.436095434    1.554922259
    4.184974975    2.429261734    2.429283543    1.554181601
    4.204993994    2.422505062    2.422526888    1.553441293
    4.225013013    2.415803000    2.415824844    1.552701334
    4.245032032    2.409154932    2.409176793    1.551961719
    4.265051051    2.402560251    2.402582129    1.551222446
    4.285070070    2.396018358    2.396040254    1.550483511
    4.305089089    2.389528664    2.389550577    1.549744913
    4.325108108    2.383090588    2.383112518    1.549006647
    4.345127127    2.376703557    2.376725503    1.548268713
    4.365146146    2.370367005    2.370388968    1.547531107
    4.385165165    2.364080377    2.364102356    1.546793828
    4.405184184    2.357843123    2.357865119    1.546056872
    4.425203203    2.351654703    2.351676715    1.545320238
    4.445222222    2.345514583    2.345536612    1.544583924
    4.465241241    2.339422238    2.339444282    1.543847929
    4.485260260    2.333377148    2.333399208    1.543112250
    4.505279279    2.327378802    2.327400878    1.542376886
    4.525298298    2.321426697    2.321448788    1.541641836
    4.545317317    2.315520333    2.315542440    1.540907097
    4.565336336    2.309659222    2.309681344    1.540172670
    4.585355355    2.303842879    2.303865017    1.539438552
    4.605374374    2.298070827    2.298092979    1.538704743
    4.625393393    2.292342595    2.292364762    1.537971241
    4.645412412    2.286657719    2.286679901    1.537238047
