# energy grid [eV]     epsr_x  epsr_y  epsr_z
# plasmon frequences [eV]:    10.684827731   10.685125750    9.640424127
    3.344176176    3.098785117    3.098449449    1.729950962
    3.364195195    3.666139761    3.665772264    1.774914368
    3.384214214    4.278136324    4.277705336    1.823242642
    3.404233233    4.987001399    4.986466251    1.880206572
    3.424252252    5.851988338    5.851311371    1.951446446
    3.444271271    6.816071662    6.815432384    2.028115300
    3.464290290    6.671588795    6.672765730    1.974022360
    3.484309309    3.216635726    3.218783011    1.588774412
    3.504328328    2.511897175    2.511231976    1.486409400
    3.524347347    3.850481852    3.849336811    1.577536505
    3.544366366    5.438307704    5.437055296    1.679407785
    3.564385385    6.829817990    6.829267489    1.762651931
    3.584404404    5.152362433    5.156782627    1.692451248
    3.604423423    0.686398555    0.687812588    1.483693318
    3.624442442    1.230281724    1.228871684    1.509496257
    3.644461461    3.058426206    3.056773903    1.592243116
    3.664480480    5.013755186    5.012036336    1.676021275
    3.684499499    6.790196042    6.789193021    1.744905737
    3.704518519    5.407435852    5.411500820    1.656147978
    3.724537538    1.248816180    1.250212837    1.434415641
    3.744556557    0.272151113    0.273321718    1.437039390
    3.764575576   -1.460307854   -1.460298590    1.477184208
    3.784594595   -0.000160386   -0.001434453    1.529925665
    3.804613614    1.040802514    1.039402114    1.546357456
    3.824632633   -1.082625139   -1.081057081    1.508558124
    3.844651652   -4.890112374   -4.887698548    1.525721066
    3.864670671   -4.963738921   -4.964102948    1.558461805
    3.884689690   -3.594198553   -3.594788960    1.587939596
    3.904708709   -2.397914124   -2.398404827    1.613990205
    3.924727728   -1.434445947   -1.434864948    1.638167890
    3.944746747   -0.617566540   -0.617958916    1.661846559
    3.964765766    0.124209005    0.123803782    1.686294537
    3.984784785    0.847228132    0.846767907    1.712931116
    4.004803804    1.608533705    1.607974113    1.743641315
    4.024822823    2.473786526    2.473067890    1.781079451
    4.044841842    3.496677709    3.495786588    1.827562196
    4.064860861    4.399226169    4.398894293    1.868316092
    4.084879880    3.042998324    3.045811484    1.793152977
    4.104898899   -0.480484752   -0.477895336    1.611554430
    4.124917918   -1.143843986   -1.144138924    1.575882800
    4.144936937    0.065498855    0.064738870    1.632594873
    4.164955956    1.421318957    1.420523033    1.695305289
    4.184974975    2.840978234    2.840065603    1.759174626
    4.204993994    4.461146028    4.460045415    1.831306432
    4.225013013    5.999707700    5.999144513    1.914230747
    4.245032032    4.148080984    4.152057390    1.941373177
    4.265051051   -2.726660231   -2.722048686    1.649385448
    4.285070070   -4.424648845   -4.425312693    1.503112649
    4.305089089   -2.533611402   -2.535033658    1.601098334
    4.325108108   -0.922854619   -0.923096759    1.688379179
    4.345127127   -3.133695258   -3.129598687    1.491459327
    4.365146146   -6.336976808   -6.336421655    1.224279429
    4.385165165   -5.641301046   -5.642083582    1.261316928
