# energy grid [eV]     epsr_x  epsr_y  epsr_z
# plasmon frequences [eV]:    11.104982477   11.104870079    9.357504655
   10.990990991    1.703358221    1.703321916    1.761728595
   11.011011011    1.725831597    1.725806418    2.304087358
   11.031031031    1.774859165    1.774838711    2.906366264
   11.051051051    1.826166243    1.826144134    3.205542047
   11.071071071    1.850933358    1.850873032    2.544693379
   11.091091091    1.830470057    1.830410721    0.671839930
   11.111111111    1.844907940    1.844906143    0.475109959
   11.131131131    1.852068885    1.852090123    1.105929461
   11.151151151    1.891797037    1.891815185    1.577613453
   11.171171171    1.962994629    1.963021899    1.583589987
   11.191191191    2.003898245    2.003891831    1.836262071
   11.211211211    1.828493767    1.828438066    1.399214421
   11.231231231    1.757964521    1.758015960    1.024145544
   11.251251251    1.834475977    1.834545190   -0.540390097
   11.271271271    1.915071886    1.915149199   -1.027000452
   11.291291291    2.016705444    2.016817326   -0.689353541
   11.311311311    2.125572905    2.125719148   -0.503757415
   11.331331331    2.109045248    2.109053569   -0.635487313
   11.351351351    1.793129134    1.792788640   -0.516548354
   11.371371371    1.745207443    1.744856234   -0.152662129
   11.391391391    1.861004950    1.860690152    0.187004361
   11.411411411    1.874472700    1.874140772    0.445744674
   11.431431431    1.722065305    1.721765605    0.671490310
   11.451451451    1.725835815    1.725545052    0.846276853
   11.471471471    1.788452865    1.788152718    0.818623204
   11.491491491    1.889639774    1.889306700    0.797623546
   11.511511512    1.944549661    1.944308651    0.647855455
   11.531531532    1.945571291    1.945644407    0.558869482
   11.551551552    1.817697903    1.817819008    0.562647543
   11.571571572    1.728168049    1.728256207    0.807405876
   11.591591592    1.807929383    1.807980594    0.932444507
   11.611611612    1.907013910    1.907038795    0.950560319
   11.631631632    2.004714927    2.004720555    0.780414868
   11.651651652    2.095342505    2.095337901    0.875275177
   11.671671672    2.085701317    2.085713086    1.177340034
   11.691691692    1.990232010    1.990218135    1.468623927
   11.711711712    2.056634053    2.056593606    1.364095362
   11.731731732    2.073118375    2.073068339    1.196970687
   11.751751752    1.876197599    1.876159495    1.181204719
   11.771771772    1.880007053    1.879953323    1.348222335
   11.791791792    1.983492874    1.983403535    1.646673980
   11.811811812    2.053443520    2.053293045    1.999106797
   11.831831832    2.077819815    2.077686457    2.084112791
   11.851851852    2.066289477    2.066295717    2.156548551
   11.871871872    2.054779251    2.054911734    2.248143235
   11.891891892    2.132080968    2.132207620    1.296540755
   11.911911912    2.188453317    2.188553474    1.095599049
   11.931931932    2.108131322    2.108196036    1.613365897
   11.951951952    2.058711270    2.058733270    1.701699682
   11.971971972    2.076621033    2.076649139    1.243140440
   11.991991992    2.159989778    2.160029052    1.452237356
   12.012012012    2.239842756    2.239871064    1.395523997
   12.032032032    2.218452076    2.218403426    0.157702566
   12.052052052    2.102119477    2.102125380   -0.222545984
   12.072072072    2.119651551    2.119698991   -0.431992623
   12.092092092    2.214145120    2.214193711   -0.758627923
   12.112112112    2.317838476    2.317888355   -0.885632954
   12.132132132    2.422928434    2.422982120   -0.563860080
   12.152152152    2.531735060    2.531793783   -0.203976851
   12.172172172    2.654938769    2.655011759   -0.092100515
   12.192192192    2.792990069    2.793068777   -0.012491390
   12.212212212    2.823773215    2.823877217   -0.066574604
   12.232232232    2.717079909    2.717243183   -0.018525525
   12.252252252    2.519390594    2.519456027    0.187039137
   12.272272272    1.947962323    1.948108691    0.371213562
   12.292292292    1.839483302    1.839415179    0.414943630
   12.312312312    1.989371028    1.989130893    0.482419024
   12.332332332    2.167714080    2.167496891    0.628212202
   12.352352352    2.249267124    2.249048966    0.773010714
   12.372372372    2.222807807    2.222653482    0.908534710
   12.392392392    2.317248082    2.317148743    1.029086545
   12.412412412    2.443927614    2.443848507    1.101257459
   12.432432432    2.540143293    2.540051676    1.169192133
   12.452452452    2.547739315    2.547593794    1.262710234
   12.472472472    2.580678941    2.580509239    1.404794868
   12.492492492    2.708361577    2.708208992    1.566829228
   12.512512513    2.837630886    2.837484718    1.721423361
   12.532532533    2.921982724    2.921881500    1.794626147
   12.552552553    3.077905083    3.077834548    1.859569549
   12.572572573    3.110565162    3.110388643    1.721487852
   12.592592593    2.599353900    2.599007574    1.743250660
   12.612612613    2.393692998    2.393538247    1.849190024
   12.632632633    2.547560821    2.547470681    1.800921119
   12.652652653    2.722304083    2.722234883    1.849745306
   12.672672673    2.728864208    2.728711749    1.848141842
   12.692692693    2.734961817    2.734862661    2.063554092
   12.712712713    2.859512147    2.859388906    1.928696608
   12.732732733    2.835882284    2.835765581    1.527608907
   12.752752753    2.704170117    2.704024990    1.526563166
   12.772772773    2.782033067    2.781805775    1.710083877
   12.792792793    2.840908301    2.840792403    1.987628964
   12.812812813    3.019209962    3.019155221    1.972684855
   12.832832833    3.198843622    3.198773572    1.809579153
   12.852852853    3.324807955    3.324728268    1.867409415
   12.872872873    3.377483339    3.377398023    1.912909990
   12.892892893    3.595690845    3.595587822    1.990573047
   12.912912913    3.866165784    3.866040700    1.831290412
   12.932932933    3.872901304    3.872780956    1.690114992
   12.952952953    3.842784460    3.842716470    1.106324990
   12.972972973    4.061190343    4.061132836    0.944259129
   12.992992993    3.852651172    3.852607782    1.289694828
   13.013013013    3.350550964    3.350506543    1.591419306
   13.033033033    3.261853752    3.261841670    1.809273177
   13.053053053    2.964555108    2.964281905    2.088210996
   13.073073073    3.133619377    3.133395722    2.492166945
   13.093093093    3.536730649    3.536543372    2.317317528
   13.113113113    3.779303277    3.779102381    2.018070330
   13.133133133    4.089729426    4.089763813    2.021144015
   13.153153153    4.418930826    4.419268489    2.161328271
   13.173173173    4.688677199    4.688921454    2.285069223
   13.193193193    4.624124900    4.624263730    2.276136232
   13.213213213    3.999947467    3.999182936    2.332627785
   13.233233233    4.256384718    4.255835582    1.851362338
   13.253253253    4.490434543    4.489867290    1.088696807
   13.273273273    3.000572032    2.999173576    1.529934617
   13.293293293    2.190300814    2.188598709    2.264400949
   13.313313313    2.533905647    2.531933296    2.163625941
   13.333333333    2.624075518    2.623101423    0.387782559
   13.353353353    2.742329436    2.742477446    0.366906678
   13.373373373    3.239938335    3.240288569    1.147579209
   13.393393393    3.818737755    3.818775089    1.917753537
   13.413413413    3.317224741    3.317585554    2.198313127
   13.433433433    2.947690247    2.948263822    1.584830672
   13.453453453    3.414925404    3.415925728    1.519266395
   13.473473473    3.281086111    3.281837407    1.817727222
   13.493493493    3.473312272    3.473529984    1.602925592
   13.513513514    3.566432342    3.566427489    0.061085951
   13.533533534    4.209068899    4.209099334    0.058042718
   13.553553554    4.957445494    4.956937035    0.509806376
   13.573573574    2.731843171    2.730929389    0.277526702
   13.593593594   -0.014958239   -0.015243013    0.109838595
   13.613613614   -1.410194010   -1.409595677    0.436341413
   13.633633634   -0.967620183   -0.966249388    0.335391399
   13.653653654   -0.243812168   -0.242265396    0.298647182
   13.673673674    0.700691855    0.701919249   -0.474359653
   13.693693694    0.822362646    0.822478604   -0.923784810
   13.713713714    0.438548765    0.439175555   -0.640596566
   13.733733734    0.944185511    0.944427888   -0.512970879
   13.753753754    1.622196840    1.622358695   -0.523798769
   13.773773774    1.714834485    1.715328543   -0.252046121
   13.793793794    1.813095790    1.813612471    0.217135444
   13.813813814    1.351372423    1.350851389    0.618711061
   13.833833834    0.066412862    0.065531164    0.424206790
   13.853853854    0.321126389    0.320015726   -0.082969791
   13.873873874    1.032745203    1.032409313   -0.177850183
   13.893893894    1.778539895    1.778974556    0.132743150
   13.913913914    2.252636944    2.252927257   -0.340679660
   13.933933934    1.350595229    1.350982805   -0.785153618
   13.953953954    0.853801155    0.854760208   -0.308178387
   13.973973974    1.147517618    1.148244435    0.372556556
   13.993993994    1.649083217    1.650032708    0.534862735
   14.014014014    1.710940875    1.711909288    0.350727778
   14.034034034    1.456955382    1.458412328   -0.437003272
   14.054054054    1.516706612    1.516870008   -1.027001492
   14.074074074    0.930799666    0.930603381   -1.336241252
   14.094094094    1.351840482    1.351899415   -1.097147606
   14.114114114    2.143064432    2.142562191   -0.708719632
   14.134134134    3.016440295    3.015795818   -1.726075880
   14.154154154    3.428080439    3.427181661   -2.639477143
   14.174174174    2.200403039    2.200219015   -2.254994976
   14.194194194    1.780115266    1.780531404   -1.756251074
   14.214214214    1.873933513    1.873887799   -1.638963797
   14.234234234    0.928584353    0.934756405   -1.623707086
   14.254254254    0.603272780    0.608388643   -1.478316156
   14.274274274   -0.377284064   -0.377921959   -1.355136189
   14.294294294   -0.955202071   -0.956061173   -1.277307621
   14.314314314   -2.067292050   -2.067761970   -1.149716824
   14.334334334   -3.111618778   -3.111777391   -0.917499252
   14.354354354   -3.013284932   -3.012869150   -0.793142750
   14.374374374   -2.193233150   -2.192668731   -0.814214569
   14.394394394   -1.469494524   -1.469309601   -0.971136648
   14.414414414   -0.838483736   -0.838402417   -0.944154410
   14.434434434   -0.240460437   -0.240230516   -0.725622565
   14.454454454    0.424942785    0.425348307   -0.494950551
   14.474474474    1.113487844    1.114068255   -0.374359530
   14.494494494    1.492435589    1.493023778   -0.533237245
   14.514514515    0.771193004    0.771368200   -0.578014136
   14.534534535    0.250206520    0.249833857   -0.563990791
   14.554554555   -1.596344652   -1.596777396   -0.691660997
   14.574574575   -2.085946959   -2.085911101   -0.711254210
   14.594594595   -1.403763379   -1.403455671   -0.608850469
   14.614614615   -0.844227923   -0.843747288   -0.503841098
   14.634634635   -0.843463874   -0.843794837   -0.524217378
   14.654654655   -0.776166885   -0.777949943   -0.457109165
   14.674674675   -0.385426660   -0.388756294   -0.352148267
   14.694694695   -0.126484547   -0.127439706   -0.299948368
   14.714714715    0.200080554    0.200874382   -0.298401912
   14.734734735    0.654070017    0.654589186   -0.287661448
   14.754754755    0.721789534    0.723055025   -0.202214701
   14.774774775    0.263713734    0.264881659   -0.115521460
   14.794794795    0.290918203    0.292205863   -0.111273001
   14.814814815    0.889198211    0.890594545   -0.199217078
   14.834834835    1.257869101    1.259340452   -0.278336010
   14.854854855    0.398776464    0.400314338   -0.348435847
   14.874874875   -0.534027876   -0.533471423   -0.249220486
   14.894894895   -1.247320550   -1.247447122   -0.124476041
   14.914914915   -1.328178435   -1.328072874   -0.119634026
   14.934934935   -1.217468156   -1.218153186   -0.116081131
   14.954954955   -0.784932745   -0.785948240   -0.045231318
   14.974974975   -0.499840788   -0.500104286   -0.012637243
   14.994994995   -0.477965668   -0.478433481    0.007323166
   15.015015015   -0.116743231   -0.117313625    0.024132632
   15.035035035    0.184609773    0.184102757   -0.040128176
   15.055055055    0.029341752    0.028910558   -0.017112137
   15.075075075    0.205595832    0.205351156    0.046315325
   15.095095095    0.212021277    0.211651177    0.145385928
   15.115115115   -0.353649792   -0.354278722    0.169195400
   15.135135135   -0.826905392   -0.827322640    0.228913549
   15.155155155   -0.531100857   -0.531272464    0.336556667
   15.175175175   -0.037881069   -0.037979994    0.422176341
   15.195195195    0.416041519    0.416003018    0.392108826
   15.215215215    0.494695474    0.494603889    0.129293827
   15.235235235    0.124016975    0.124053484    0.027468412
   15.255255255    0.345341515    0.345511538   -0.138039261
   15.275275275    0.082860761    0.083028471   -0.126400388
   15.295295295   -0.527174328   -0.526658984   -0.020909543
   15.315315315   -0.305850657   -0.304100858   -0.075678316
   15.335335335   -0.445320986   -0.442497727   -0.036143841
   15.355355355   -0.920663980   -0.921728896    0.112235414
   15.375375375   -0.812757986   -0.815484243    0.192652478
   15.395395395   -0.757375720   -0.759640977    0.280799733
   15.415415415   -0.638740058   -0.640005700    0.193382642
   15.435435435   -0.331022155   -0.332046920   -0.019015886
   15.455455455   -0.009131641   -0.009975755   -0.357048627
   15.475475475    0.239405960    0.238612509   -0.393094992
   15.495495495   -0.031114133   -0.032200401   -0.312394483
   15.515515516   -0.270933521   -0.272122685   -0.254888225
   15.535535536   -0.241925977   -0.243043335   -0.147056659
   15.555555556   -0.062242415   -0.063252428   -0.028602949
   15.575575576    0.114344542    0.113769969    0.074681641
   15.595595596    0.296819901    0.296499069    0.096347272
   15.615615616    0.577830972    0.577512590    0.106228392
   15.635635636    0.878857433    0.878518668    0.096270372
   15.655655656    1.048351347    1.047920653    0.076565997
   15.675675676    0.659737359    0.659169143    0.112707636
   15.695695696    0.108273998    0.107816426    0.141290302
   15.715715716    0.296712589    0.296221215    0.156252286
   15.735735736    0.696712406    0.696245962    0.216036554
   15.755755756    1.119748762    1.119413699    0.251103981
   15.775775776    1.362694479    1.362288870    0.296146576
   15.795795796    1.102274351    1.101864116    0.236703928
   15.815815816    1.357093262    1.356748425    0.000411149
   15.835835836    1.681084073    1.680641688   -0.089463950
   15.855855856    0.494813143    0.494062429   -0.112295545
   15.875875876   -0.896139993   -0.896781912   -0.045670887
   15.895895896   -0.485223251   -0.485829252    0.023176811
   15.915915916    0.035659472    0.034864046   -0.017122688
   15.935935936    0.243900192    0.242948585   -0.023733670
   15.955955956   -0.506401140   -0.507281185    0.051840059
   15.975975976   -0.833673681   -0.834222223    0.055182282
   15.995995996   -1.113025182   -1.113418972    0.049058656
   16.016016016   -0.834940129   -0.835429901    0.114758781
   16.036036036   -0.495242055   -0.495814134    0.188030269
   16.056056056   -0.819710729   -0.820367040    0.221663480
   16.076076076   -1.032615352   -1.033126447    0.239974946
   16.096096096   -1.000624070   -1.001312484    0.269247032
   16.116116116   -1.002107689   -1.003160947    0.230413131
   16.136136136   -1.224278492   -1.225399937    0.284174600
   16.156156156   -0.991186599   -0.992463194    0.366464754
   16.176176176   -0.730484151   -0.732171692    0.303592939
   16.196196196   -0.500570763   -0.502735462    0.188220909
   16.216216216   -0.404323097   -0.404924899    0.185587940
   16.236236236   -0.635056813   -0.635856403    0.205700836
   16.256256256   -0.878154956   -0.877254603    0.218917037
   16.276276276   -0.812167571   -0.810608225    0.212944245
   16.296296296   -0.562068778   -0.560738808    0.218526715
   16.316316316   -0.310617889   -0.309559662    0.166374757
   16.336336336   -0.066121453   -0.065253848    0.169474077
   16.356356356    0.091382819    0.092031307    0.156745478
   16.376376376    0.110741967    0.111383749    0.217885336
   16.396396396   -0.349849987   -0.349189563    0.184463318
   16.416416416   -1.060774081   -1.060285500    0.134736435
   16.436436436   -1.054680958   -1.054299217    0.171004527
   16.456456456   -0.826676886   -0.826290450    0.171498396
   16.476476476   -0.618833110   -0.618427745    0.224897247
   16.496496496   -0.454851470   -0.454463380    0.186265672
   16.516516517   -0.324134379   -0.323662923    0.065255972
   16.536536537   -0.298986502   -0.298174575    0.083188837
   16.556556557   -0.241849289   -0.240732604    0.149195456
   16.576576577   -0.120017147   -0.118981134    0.174845338
   16.596596597    0.004610313    0.004149912    0.197062186
   16.616616617    0.135822522    0.134695174    0.258530049
   16.636636637    0.261305582    0.260347417    0.308417093
   16.656656657    0.323728519    0.322979366    0.300407492
   16.676676677    0.379338576    0.378760685    0.229087785
   16.696696697    0.453671592    0.453147869    0.198113113
   16.716716717    0.300039530    0.299385627    0.102285681
   16.736736737   -0.391828095   -0.392528497    0.067702259
   16.756756757   -0.791380106   -0.791888101    0.077363781
   16.776776777   -0.691348849   -0.691798819    0.114306844
   16.796796797   -0.476472643   -0.476859721    0.149023123
   16.816816817   -0.280070957   -0.280399618    0.184865433
   16.836836837   -0.104279227   -0.104580046    0.216753734
   16.856856857    0.043352536    0.042826782    0.243955839
   16.876876877    0.124371050    0.122966655    0.264216843
   16.896896897    0.048301610    0.044099699    0.284550205
   16.916916917   -0.151761941   -0.152342173    0.306188662
   16.936936937   -0.173186259   -0.172432516    0.324012789
   16.956956957   -0.054537063   -0.053967309    0.331926129
   16.976976977    0.085603608    0.085962622    0.343010524
   16.996996997    0.127625435    0.127927424    0.347985218
   17.017017017    0.130978974    0.131202524    0.360595064
   17.037037037   -0.026346964   -0.026273205    0.381287128
   17.057057057   -0.053879885   -0.053831530    0.401319038
   17.077077077    0.082249977    0.082183505    0.391927085
   17.097097097    0.237320026    0.237175284    0.381650705
   17.117117117    0.386422174    0.386256607    0.401418715
   17.137137137    0.478039179    0.477850947    0.397024374
   17.157157157    0.389776021    0.389487978    0.370909866
   17.177177177    0.302779721    0.302464306    0.349554905
   17.197197197    0.348723671    0.348320171    0.358888065
   17.217217217    0.277946472    0.277609943    0.374721423
   17.237237237    0.391988267    0.391750092    0.388564397
   17.257257257    0.512503500    0.512145697    0.409078684
   17.277277277    0.299782351    0.299176453    0.423838594
   17.297297297   -0.055349769   -0.056098207    0.410890432
   17.317317317   -0.222544806   -0.223334297    0.415335864
   17.337337337   -0.152739331   -0.153781630    0.437612999
   17.357357357   -0.187732404   -0.189089573    0.452245534
   17.377377377   -0.220241933   -0.221674010    0.461550445
   17.397397397   -0.318340288   -0.318133188    0.482627938
   17.417417417   -0.289581542   -0.288085665    0.489849289
   17.437437437   -0.160674813   -0.159612535    0.455789496
   17.457457457   -0.030058626   -0.029412762    0.417186328
   17.477477477    0.083485497    0.083964304    0.436858153
   17.497497497    0.178513097    0.178946114    0.465892721
   17.517517518    0.257081106    0.257505182    0.489923563
   17.537537538    0.329008550    0.329498240    0.493123884
   17.557557558    0.469746747    0.470233997    0.477001661
   17.577577578    0.620169806    0.620676892    0.483401407
   17.597597598    0.611452240    0.611729834    0.490586709
   17.617617618    0.326415886    0.326705521    0.501136250
   17.637637638   -0.001526262   -0.001414513    0.513276220
   17.657657658   -0.202931076   -0.203629877    0.517618971
   17.677677678   -0.220771973   -0.221005313    0.529197376
   17.697697698   -0.080235285   -0.080396378    0.552343548
   17.717717718    0.069580011    0.069480249    0.571895331
   17.737737738    0.208497606    0.208467852    0.554704080
   17.757757758    0.349399031    0.349430725    0.541044011
   17.777777778    0.506618726    0.506671130    0.561149841
   17.797797798    0.668847035    0.668795764    0.582301915
   17.817817818    0.750929421    0.750300768    0.597696771
   17.837837838    0.633774628    0.633537698    0.618950367
   17.857857858    0.235009759    0.235051621    0.626583671
   17.877877878    0.202830004    0.203004020    0.618445764
   17.897897898   -0.139462661   -0.139366068    0.621806262
   17.917917918   -0.256219023   -0.256120610    0.626239392
   17.937937938   -0.127441722   -0.127396269    0.572651496
   17.957957958   -0.043006837   -0.043063845    0.573103679
   17.977977978   -0.193240367   -0.193321708    0.610826278
   17.997997998   -0.140789394   -0.140863613    0.653751549
   18.018018018   -0.002927832   -0.003013261    0.698335353
   18.038038038    0.136264402    0.136176384    0.731847490
   18.058058058    0.154367415    0.154261151    0.731156817
   18.078078078    0.132099086    0.132073220    0.718939999
   18.098098098   -0.073846977   -0.073900290    0.600029181
   18.118118118   -0.190219877   -0.190268597    0.576357914
   18.138138138   -0.164077885   -0.164144309    0.636565943
   18.158158158   -0.109449760   -0.109514973    0.706145826
   18.178178178   -0.008509834   -0.008584321    0.776939629
   18.198198198    0.081255148    0.081169148    0.793310973
   18.218218218    0.168248195    0.168156443    0.779645520
   18.238238238    0.261307947    0.261212221    0.713385296
   18.258258258    0.350778827    0.350663237    0.544643115
   18.278278278    0.396481962    0.396307713    0.539631738
   18.298298298    0.435577679    0.435431534    0.546312384
   18.318318318    0.499857034    0.499721095    0.608450687
   18.338338338    0.282302559    0.282148296    0.679512201
   18.358358358    0.083760941    0.083496579    0.738383484
   18.378378378    0.104468272    0.104288666    0.632168690
   18.398398398    0.142412439    0.142286793    0.278580365
   18.418418418    0.181880542    0.181864978    0.256475120
   18.438438438    0.267792467    0.267866131    0.285834898
   18.458458458    0.302034702    0.301528366    0.247763486
   18.478478478    0.272910139    0.268472402    0.301222578
   18.498498498    0.094468760    0.091625767    0.369648526
   18.518518519    0.095468450    0.092913428    0.432404563
   18.538538539    0.112350631    0.113388301    0.459496733
   18.558558559    0.094765576    0.096472803    0.388946291
   18.578578579    0.110485436    0.111839020    0.368197067
   18.598598599    0.167472379    0.168453400    0.406076781
   18.618618619    0.242538131    0.243238926    0.448140791
   18.638638639    0.336787350    0.337335490    0.487282629
   18.658658659    0.378203387    0.378663982    0.508362568
   18.678678679    0.440676558    0.441071728    0.528153969
   18.698698699    0.433389983    0.433676561    0.538884204
   18.718718719    0.376780997    0.377070850    0.520870059
   18.738738739    0.265312882    0.265746734    0.515796700
   18.758758759   -0.071996604   -0.071449388    0.495954926
   18.778778779   -0.300618607   -0.300384995    0.458502782
   18.798798799   -0.235572294   -0.235382771    0.426749379
   18.818818819   -0.138953662   -0.138796735    0.430061527
   18.838838839   -0.037932548   -0.037810858    0.454609088
   18.858858859    0.017366169    0.017465203    0.482110789
   18.878878879    0.020758466    0.020806265    0.508048838
   18.898898899    0.048567047    0.048589469    0.529111380
   18.918918919    0.082574020    0.082622625    0.546064470
   18.938938939    0.146200897    0.146180402    0.564110604
   18.958958959    0.204696705    0.204611390    0.556408184
   18.978978979    0.241546428    0.241379278    0.553265826
   18.998998999    0.250784175    0.250479603    0.558110969
   19.019019019    0.248025951    0.247622457    0.558665609
   19.039039039    0.209643497    0.209622263    0.556553937
   19.059059059    0.175741922    0.176097636    0.552272579
   19.079079079    0.073936562    0.074276876    0.559010237
   19.099099099    0.071097675    0.071270440    0.575382524
   19.119119119    0.150800613    0.150902931    0.596663226
   19.139139139    0.236891406    0.236942812    0.618828324
   19.159159159    0.303982215    0.303999370    0.641139203
   19.179179179    0.299348819    0.299544451    0.660669674
   19.199199199    0.307116217    0.307564540    0.659675800
   19.219219219    0.256539322    0.256459809    0.633214325
   19.239239239    0.242374017    0.242330943    0.610287716
   19.259259259    0.189600287    0.189827566    0.630710557
   19.279279279    0.033316207    0.033730254    0.656850152
   19.299299299    0.014926625    0.015044067    0.682582185
   19.319319319    0.056425960    0.056490518    0.711506478
   19.339339339    0.113964035    0.114034100    0.693455562
   19.359359359    0.161545285    0.161624523    0.666123356
   19.379379379    0.209247104    0.209337902    0.707385361
   19.399399399    0.247074870    0.247170265    0.768003571
   19.419419419    0.247635909    0.247714131    0.798176488
   19.439439439    0.253453002    0.253512140    0.620958405
   19.459459459    0.272399008    0.272456300    0.448562543
   19.479479479    0.305960242    0.306022339    0.461495761
   19.499499499    0.345828077    0.345893280    0.515753703
   19.519519520    0.385079593    0.385142119    0.562886088
   19.539539540    0.432403076    0.432461823    0.587164576
   19.559559560    0.470263906    0.470309439    0.603126808
   19.579579580    0.427556237    0.427658525    0.580249889
   19.599599600    0.344066778    0.344231447    0.562330210
   19.619619620    0.347022141    0.347201745    0.571435397
   19.639639640    0.383047801    0.383234488    0.593933885
   19.659659660    0.442960998    0.443162089    0.621112458
   19.679679680    0.486379748    0.486464144    0.630766917
   19.699699700    0.457914528    0.457886753    0.641340952
   19.719719720    0.414450754    0.414153405    0.633085747
   19.739739740    0.362574310    0.362292017    0.638990161
   19.759759760    0.360008553    0.359752838    0.667477312
   19.779779780    0.319507095    0.319180098    0.703816543
   19.799799800    0.215072177    0.214636510    0.718113790
   19.819819820    0.210672891    0.210221449    0.656427113
   19.839839840    0.272185159    0.271754654    0.635924714
   19.859859860    0.339800218    0.339409736    0.674576089
   19.879879880    0.378805841    0.378448357    0.706622192
   19.899899900    0.394036858    0.393718396    0.729874754
   19.919919920    0.397200945    0.396793797    0.747102269
   19.939939940    0.415623988    0.415136933    0.787237097
   19.959959960    0.409762128    0.409276810    0.852099869
   19.979979980    0.362982873    0.362486665    0.839249989
   20.000000000    0.282824841    0.282298631    0.504790088
