# energy grid [eV]     epsi_x  epsi_y  epsi_z
#
    5.165165165    3.372217771    3.371834831    0.038021370
    5.185185185    3.570919024    3.571211427    0.035426611
    5.205205205    1.955384460    1.955617428    0.031920294
    5.225225225    1.210278294    1.210359738    0.030948168
    5.245245245    1.003320351    1.003331937    0.032244810
    5.265265265    1.141394768    1.141360831    0.036423768
    5.285285285    1.467552148    1.467718201    0.041421809
    5.305305305    1.415888199    1.415960729    0.041787788
    5.325325325    1.020021134    1.019951872    0.045113536
    5.345345345    0.837648423    0.837597436    0.052540523
    5.365365365    0.841784256    0.841728954    0.064810749
    5.385385385    0.969638904    0.969560139    0.084842971
    5.405405405    1.245900918    1.245773420    0.119630048
    5.425425425    1.794289884    1.794059345    0.186887005
    5.445445445    2.974080492    2.973603554    0.336084814
    5.465465465    5.574556606    5.573445597    0.656088094
    5.485485485    9.389365124    9.387369083    0.940799843
    5.505505506   12.247721275   12.247008987    1.022672509
    5.525525526    9.696815841    9.698891723    0.752587187
    5.545545546    5.122255547    5.123420559    0.403834173
    5.565565566    3.334083030    3.334366643    0.270583166
    5.585585586    3.210114910    3.209795361    0.264269127
    5.605605606    4.504543616    4.503747384    0.373597685
    5.625625626    5.413140512    5.413614224    0.511913442
    5.645645646    5.493561460    5.493537887    0.597502736
    5.665665666    4.641614735    4.641937175    0.406244328
    5.685685686    3.498625575    3.498841549    0.228241777
    5.705705706    2.416176869    2.416501114    0.144010680
    5.725725726    1.642447852    1.642559307    0.104230756
    5.745745746    1.405648616    1.405616831    0.089783942
    5.765765766    1.503033713    1.502862082    0.092093695
    5.785785786    1.995740262    1.995302153    0.115280546
    5.805805806    3.329589343    3.328501604    0.182648379
    5.825825826    6.158963089    6.157360930    0.326877536
    5.845845846    7.833303767    7.833895950    0.411669412
    5.865865866    4.942353555    4.943742072    0.258226542
    5.885885886    3.254466638    3.254807720    0.163309031
    5.905905906    3.394928126    3.394496384    0.156286539
    5.925925926    5.495562060    5.494031164    0.232606189
    5.945945946    8.429833941    8.429580347    0.361849221
    5.965965966    5.690731111    5.692477187    0.249356378
    5.985985986    2.840900323    2.841683017    0.127914412
    6.006006006    1.647927376    1.648251916    0.077332918
    6.026026026    1.132987920    1.133140585    0.055023215
    6.046046046    0.896216623    0.896293366    0.044030169
    6.066066066    0.810431535    0.810466746    0.038531534
    6.086086086    0.857921981    0.857922704    0.036476441
    6.106106106    1.084626903    1.084523816    0.037611053
    6.126126126    1.655931259    1.655662131    0.043384709
    6.146146146    2.298685757    2.298710736    0.051964819
    6.166166166    1.703150630    1.703373791    0.055534652
    6.186186186    1.379266709    1.379190136    0.069341704
    6.206206206    1.562710427    1.562411723    0.107024908
    6.226226226    2.530803436    2.530131019    0.201012570
    6.246246246    3.810006097    3.810001482    0.316224675
    6.266266266    3.019084496    3.019529054    0.247047931
    6.286286286    3.096600517    3.096294547    0.248708215
    6.306306306    4.043641827    4.043713799    0.320639591
    6.326326326    2.886196545    2.886763530    0.204974366
    6.346346346    2.233497110    2.233648351    0.110810068
    6.366366366    1.757959146    1.758220554    0.073511302
    6.386386386    1.139272471    1.139409529    0.059369491
    6.406406406    0.922184928    0.922224827    0.056697418
    6.426426426    0.979867065    0.979849547    0.063646908
    6.446446446    1.350022148    1.349897869    0.085582916
    6.466466466    2.136083782    2.135470977    0.142224116
    6.486486486    3.584084312    3.583287805    0.258096005
    6.506506507    3.694797861    3.695374691    0.286849227
    6.526526527    2.603939733    2.604356082    0.257161881
    6.546546547    2.466430043    2.466570645    0.306390202
    6.566566567    1.994379825    1.994470851    0.212435123
    6.586586587    1.705769632    1.705929740    0.132049594
