 &plot nbnd=  20, nks=    51 /
            0.000000  0.000000  0.000000
  -20.132  -20.031   -8.128   -7.284   -3.850   -3.850   -3.839   -3.839    1.979    2.540
    3.571    4.591    4.706    6.478    7.336    9.190    9.190    9.193    9.240    9.240
           -0.015873  0.027493  0.000000
  -20.118  -20.017   -8.108   -7.265   -3.913   -3.902   -3.879   -3.869    2.004    2.563
    3.595    4.612    4.730    6.495    7.360    9.176    9.182    9.246    9.256    9.305
           -0.031746  0.054986  0.000000
  -20.074  -19.973   -8.049   -7.208   -4.097   -4.083   -3.967   -3.956    2.081    2.634
    3.668    4.677    4.801    6.545    7.429    9.146    9.159    9.258    9.448    9.482
           -0.047619  0.082479  0.000000
  -20.002  -19.902   -7.949   -7.113   -4.387   -4.368   -4.110   -4.099    2.207    2.750
    3.789    4.781    4.919    6.625    7.541    9.118    9.134    9.270    9.713    9.746
           -0.063491  0.109972  0.000000
  -19.901  -19.802   -7.811   -6.981   -4.764   -4.738   -4.305   -4.293    2.380    2.912
    3.956    4.922    5.083    6.731    7.690    9.109    9.119    9.274    9.814   10.120
           -0.079364  0.137465  0.000000
  -19.772  -19.675   -7.634   -6.812   -5.204   -5.172   -4.547   -4.533    2.598    3.117
    4.171    5.091    5.292    6.853    7.866    9.113    9.127    9.275    9.586   10.294
           -0.095237  0.164958  0.000000
  -19.616  -19.521   -7.419   -6.609   -5.687   -5.649   -4.829   -4.813    2.860    3.365
    4.430    5.279    5.544    6.974    8.043    9.099    9.156    9.288    9.304   10.499
           -0.111110  0.192451  0.000000
  -19.434  -19.341   -7.170   -6.380   -6.196   -6.145   -5.144   -5.126    3.166    3.653
    4.731    5.465    5.836    7.080    8.123    8.992    9.083    9.303    9.389   10.721
           -0.126983  0.219944  0.000000
  -19.228  -19.138   -6.901   -6.702   -6.682   -6.091   -5.486   -5.466    3.516    3.978
    5.064    5.614    6.157    7.169    7.926    9.041    9.123    9.437    9.530   10.958
           -0.142856  0.247437  0.000000
  -19.000  -18.913   -7.254   -7.200   -6.554   -5.852   -5.825   -5.789    3.909    4.330
    5.351    5.731    6.472    7.290    7.583    9.264    9.306    9.613    9.720   11.212
           -0.158729  0.274930  0.000000
  -18.752  -18.668   -7.765   -7.709   -6.224   -6.218   -6.186   -5.464    4.345    4.686
    5.321    6.044    6.601    7.436    7.506    9.510    9.660    9.823    9.956   11.486
           -0.174601  0.302423  0.000000
  -18.487  -18.406   -8.261   -8.202   -6.606   -6.576   -5.830   -5.112    4.818    4.969
    5.041    6.431    6.510    7.723    7.827    9.841   10.052   10.064   10.234   11.784
           -0.190474  0.329916  0.000000
  -18.210  -18.133   -8.729   -8.667   -6.989   -6.956   -5.431   -4.741    4.638    4.986
    5.349    6.421    7.041    8.194    8.229   10.228   10.299   10.494   10.552   12.108
           -0.206347  0.357409  0.000000
  -17.926  -17.853   -9.161   -9.097   -7.369   -7.332   -5.015   -4.359    4.200    4.686
