 &plot nbnd=  40, nks=    51 /
            0.000000  0.000000  0.000000
  -58.988  -58.988  -33.151  -33.151  -32.925  -32.925  -32.924  -32.924  -12.344  -12.205
  -11.091  -10.875   -4.082   -3.555   -0.749   -0.749   -0.742   -0.742   -0.536    0.355
    0.355    0.378    0.378    0.523    1.577    2.254    4.606    4.606    4.626    4.626
    4.804    4.804    4.884    4.884    7.111    7.157    8.098    8.210    8.474    9.491
           -0.015873  0.027493  0.000000
  -58.988  -58.988  -33.150  -33.150  -32.927  -32.927  -32.925  -32.925  -12.333  -12.194
  -11.086  -10.871   -4.068   -3.542   -0.776   -0.769   -0.737   -0.730   -0.572    0.225
    0.335    0.359    0.400    0.633    1.576    2.240    4.591    4.604    4.627    4.647
    4.777    4.791    4.844    4.871    7.131    7.177    8.147    8.263    8.494    9.506
           -0.031746  0.054986  0.000000
  -58.987  -58.987  -33.149  -33.149  -32.936  -32.936  -32.927  -32.927  -12.299  -12.160
  -11.071  -10.857   -4.029   -3.503   -0.853   -0.846   -0.701   -0.694   -0.669    0.026
    0.276    0.301    0.456    0.776    1.573    2.198    4.549    4.551    4.672    4.701
    4.713    4.731    4.766    4.833    7.189    7.232    8.282    8.419    8.564    9.551
           -0.047619  0.082479  0.000000
  -58.986  -58.986  -33.146  -33.146  -32.950  -32.950  -32.931  -32.931  -12.242  -12.104
  -11.045  -10.836   -3.965   -3.439   -0.975   -0.968   -0.803   -0.643   -0.636   -0.184
    0.176    0.203    0.527    0.895    1.563    2.123    4.471    4.492    4.560    4.615
    4.678    4.763    4.801    4.817    7.277    7.318    8.455    8.665    8.715    9.627
           -0.063491  0.109972  0.000000
  -58.984  -58.984  -33.142  -33.142  -32.970  -32.970  -32.935  -32.935  -12.165  -12.027
  -11.010  -10.806   -3.880   -3.355   -1.131   -1.124   -0.956   -0.565   -0.557   -0.394
    0.034    0.064    0.598    0.983    1.540    2.013    4.363    4.402    4.408    4.546
    4.599    4.682    4.922    4.950    7.390    7.430    8.611    8.983    8.984    9.734
           -0.079364  0.137465  0.000000
  -58.981  -58.981  -33.137  -33.137  -32.993  -32.993  -32.941  -32.941  -12.067  -11.930
  -10.966  -10.768   -3.777   -3.256   -1.308   -1.302   -1.113   -0.598   -0.470   -0.460
   -0.149   -0.113    0.662    1.040    1.499    1.869    4.176    4.309    4.329    4.503
    4.514    4.587    5.071    5.116    7.526    7.565    8.763    9.336    9.348    9.877
           -0.095237  0.164958  0.000000
  -58.979  -58.979  -33.132  -33.132  -33.019  -33.019  -32.949  -32.949  -11.952  -11.816
  -10.914  -10.723   -3.662   -3.148   -1.493   -1.490   -1.267   -0.793   -0.382   -0.357
   -0.351   -0.317    0.713    1.065    1.435    1.696    3.996    4.215    4.284    4.404
    4.470    4.535    5.235    5.303    7.686    7.724    8.931    9.718    9.723   10.075
           -0.111110  0.192451  0.000000
  -58.975  -58.975  -33.126  -33.126  -33.048  -33.048  -32.958  -32.958  -11.819  -11.686
  -10.854  -10.673   -3.544   -3.043   -1.674   -1.670   -1.411   -0.980   -0.619   -0.555
   -0.254   -0.240    0.750    1.062    1.347    1.507    3.838    4.128    4.268    4.315
    4.393    4.559    5.405    5.501    7.868    7.904    9.123   10.025   10.107   10.373
           -0.126983  0.219944  0.000000
  -58.972  -58.972  -33.119  -33.119  -33.078  -33.078  -32.968  -32.968  -11.673  -11.542
  -10.788  -10.617   -3.434   -2.958   -1.840   -1.818   -1.543   -1.169   -0.883   -0.785
   -0.158   -0.142    0.771    1.031    1.241    1.319    3.706    4.043    4.249    4.280
    4.347    4.607    5.570    5.699    8.071    8.106    9.340   10.261   10.430   10.723
           -0.142856  0.247437  0.000000
  -58.969  -58.969  -33.113  -33.112  -33.108  -33.108  -32.980  -32.980  -11.515  -11.388
  -10.717  -10.557   -3.345   -2.916   -1.974   -1.917   -1.666   -1.377   -1.147   -0.984
   -0.093   -0.079    0.773    0.974    1.136    1.156    3.603    3.967    4.219    4.317
    4.340    4.670    5.721    5.889    8.294    8.327    9.582   10.466   10.601   10.879
           -0.158729  0.274930  0.000000
  -58.965  -58.965  -33.136  -33.136  -33.106  -33.106  -32.992  -32.992  -11.350  -11.227
  -10.642  -10.494   -3.293   -2.931   -2.066   -1.956   -1.795   -1.615   -1.378   -1.125
   -0.086   -0.077    0.754    0.889    1.049    1.056    3.533    3.917    4.225    4.361
    4.375    4.742    5.851    6.062    8.535    8.565    9.849   10.550   10.595   10.854
           -0.174601  0.302423  0.000000
  -58.962  -58.962  -33.163  -33.163  -33.099  -33.099  -33.007  -33.007  -11.180  -11.062
  -10.565  -10.430   -3.284   -2.993   -2.137   -1.988   -1.940   -1.829   -1.530   -1.213
   -0.154   -0.151    0.714    0.779    1.012    1.021    3.508    3.911    4.261    4.393
    4.446    4.820    5.957    6.212    8.788    8.818   10.138   10.382   10.486   10.988
           -0.190474  0.329916  0.000000
  -58.959  -58.959  -33.187  -33.187  -33.092  -33.092  -33.022  -33.022  -11.009  -10.898
  -10.487  -10.367   -3.307   -3.075   -2.291   -2.195   -2.009   -1.850   -1.594   -1.259
   -0.293   -0.287    0.652    0.652    1.028    1.029    3.531    3.958    4.317    4.423
    4.523    4.901    6.036    6.335    9.049    9.080   10.145   10.316   10.447   11.042
           -0.206347  0.357409  0.000000
  -58.956  -58.956  -33.207  -33.207  -33.086  -33.086  -33.038  -33.038  -10.842  -10.739
  -10.410  -10.305   -3.343   -3.153   -2.521   -2.449   -1.993   -1.816   -1.601   -1.275
   -0.482   -0.460    0.511    0.572    1.065    1.076    3.601    4.051    4.379    4.443
    4.600    4.981    6.097    6.432    9.300    9.340    9.911   10.116   10.735   10.977
           -0.222220  0.384902  0.000000
  -58.953  -58.953  -33.223  -33.223  -33.081  -33.081  -33.056  -33.056  -10.683  -10.590
  -10.337  -10.246   -3.373   -3.210   -2.755   -2.691   -1.953   -1.790   -1.577   -1.269
   -0.702   -0.648    0.360    0.475    1.124    1.148    3.701    4.152    4.439    4.469
    4.668    5.054    6.147    6.507    9.487    9.505    9.790    9.934   10.792   11.136
           -0.238093  0.412395  0.000000
  -58.950  -58.950  -33.234  -33.234  -33.076  -33.076  -33.074  -33.074  -10.538  -10.455
  -10.268  -10.193   -3.382   -3.235   -2.972   -2.910   -1.905   -1.785   -1.538   -1.249
   -0.938   -0.839    0.204    0.366    1.204    1.243    3.795    4.172    4.501    4.569
    4.724    5.113    6.202    6.568    9.386    9.457    9.892    9.979   10.760   11.241
           -0.253966  0.439888  0.000000
  -58.948  -58.948  -33.240  -33.240  -33.092  -33.092  -33.072  -33.072  -10.409  -10.338
  -10.206  -10.146   -3.363   -3.225   -3.160   -3.100   -1.857   -1.805   -1.498   -1.233
   -1.176   -1.011    0.049    0.247    1.304    1.358    3.840    4.092    4.571    4.741
    4.779    5.154    6.270    6.619    9.235    9.263    9.881   10.225   10.838   10.937
           -0.269839  0.467381  0.000000
  -58.947  -58.947  -33.242  -33.241  -33.111  -33.111  -33.069  -33.069  -10.301  -10.243
  -10.153  -10.108   -3.360   -3.263   -3.261   -3.169   -1.853   -1.820   -1.521   -1.339
