 &plot nbnd=  20, nks=    51 /
            0.000000  0.000000  0.000000
  -20.188  -19.989   -8.272   -7.137   -3.905   -3.905   -3.789   -3.789    2.039    2.567
    3.604    4.677    4.848    6.582    7.283    9.143    9.150    9.150    9.266    9.266
           -0.015873  0.027493  0.000000
  -20.174  -19.974   -8.252   -7.118   -3.968   -3.934   -3.852   -3.819    2.065    2.590
    3.629    4.701    4.871    6.599    7.306    9.121    9.158    9.215    9.259    9.331
           -0.031746  0.054986  0.000000
  -20.130  -19.931   -8.192   -7.062   -4.150   -4.036   -4.021   -3.906    2.141    2.660
    3.702    4.772    4.939    6.647    7.374    9.084    9.160    9.246    9.398    9.518
           -0.047619  0.082479  0.000000
  -20.057  -19.860   -8.093   -6.968   -4.437   -4.323   -4.164   -4.049    2.266    2.775
    3.823    4.889    5.050    6.722    7.482    9.047    9.152    9.243    9.656    9.804
           -0.063491  0.109972  0.000000
  -19.956  -19.760   -7.954   -6.837   -4.810   -4.696   -4.359   -4.244    2.438    2.936
    3.992    5.052    5.199    6.819    7.625    9.022    9.143    9.249    9.845   10.047
           -0.079364  0.137465  0.000000
  -19.827  -19.633   -7.776   -6.671   -5.246   -5.132   -4.600   -4.485    2.655    3.140
    4.208    5.260    5.380    6.924    7.792    9.011    9.141    9.262    9.620   10.215
           -0.095237  0.164958  0.000000
  -19.670  -19.479   -7.561   -6.473   -5.725   -5.611   -4.881   -4.766    2.917    3.386
    4.471    5.510    5.580    7.023    7.950    9.003    9.109    9.275    9.401   10.436
           -0.111110  0.192451  0.000000
  -19.488  -19.300   -7.311   -6.303   -6.193   -6.090   -5.196   -5.081    3.223    3.671
    4.781    5.776    5.799    7.098    7.994    8.940    9.054    9.322    9.439   10.663
           -0.126983  0.219944  0.000000
  -19.282  -19.097   -7.041   -6.756   -6.637   -5.951   -5.537   -5.421    3.571    3.991
    5.134    5.915    6.114    7.167    7.779    9.013    9.131    9.446    9.571   10.899
           -0.142856  0.247437  0.000000
  -19.053  -18.873   -7.291   -7.185   -6.677   -5.899   -5.785   -5.655    3.963    4.334
    5.519    5.920    6.405    7.300    7.460    9.262    9.313    9.623    9.754   11.146
           -0.158729  0.274930  0.000000
  -18.804  -18.628   -7.800   -7.690   -6.338   -6.271   -6.153   -5.335    4.393    4.668
    5.643    6.046    6.477    7.377    7.566    9.551    9.628    9.841    9.982   11.410
           -0.174601  0.302423  0.000000
  -18.538  -18.367   -8.293   -8.182   -6.652   -6.538   -5.953   -4.991    4.819    4.923
    5.348    6.324    6.520    7.697    7.927    9.888   10.000   10.095   10.256   11.691
           -0.190474  0.329916  0.000000
  -18.260  -18.095   -8.759   -8.649   -7.034   -6.919   -5.550   -4.630    4.774    4.908
    5.440    6.399    7.058    8.174    8.355   10.271   10.326   10.420   10.587   11.991
           -0.206347  0.357409  0.000000
  -17.974  -17.816   -9.191   -9.080   -7.412   -7.297   -5.127   -4.259    4.391    4.513
    5.984    6.765    7.645    8.719    8.825   10.592   10.670   10.783   10.993   12.281
           -0.222220  0.384902  0.000000
  -17.689  -17.537   -9.577   -9.466   -7.783   -7.667   -4.693   -3.888    3.943    4.078
    6.579    7.271    8.276    9.294    9.323   10.834   11.032   11.154   11.449   12.404
           -0.238093  0.412395  0.000000
  -17.412  -17.267   -9.908   -9.798   -8.142   -8.026   -4.257   -3.528    3.503    3.647
    7.213    7.838    8.941    9.761    9.924   11.056   11.354   11.468   11.908   12.329
           -0.253966  0.439888  0.000000
  -17.154  -17.017  -10.175  -10.063   -8.485   -8.369   -3.832   -3.194    3.099    3.251
    7.875    8.422    9.600   10.149   10.506   11.288   11.544   11.687   12.196   12.516
           -0.269839  0.467381  0.000000
  -16.927  -16.797  -10.365  -10.253   -8.810   -8.692   -3.436   -2.905    2.749    2.912
    8.552    8.973   10.010   10.625   10.941   11.384   11.705   12.074   12.387   12.952
           -0.285711  0.494874  0.000000
  -16.742  -16.619  -10.472  -10.359   -9.109   -8.992   -3.089   -2.679    2.471    2.644
    9.176    9.439   10.037   11.174   11.296   11.438   12.068   12.548   12.741   13.341
           -0.301584  0.522367  0.000000
  -16.610  -16.491  -10.495  -10.383   -9.375   -9.259   -2.814   -2.529    2.276    2.460
    9.480    9.847   10.079   11.211   11.610   12.152   12.301   12.999   13.342   13.528
           -0.317457  0.549860  0.000000
  -16.533  -16.417  -10.453  -10.344   -9.582   -9.472   -2.634   -2.456    2.169    2.358
    9.546    9.787   10.579   11.134   11.910   12.482   12.888   13.325   13.413   14.011
           -0.333330  0.577353  0.000000
  -16.510  -16.394  -10.413  -10.309   -9.672   -9.567   -2.572   -2.439    2.138    2.328
    9.552    9.744   10.820   11.084   11.972   12.737   12.989   13.266   13.924   14.010
           -0.303027  0.577352  0.000000
  -16.528  -16.412  -10.468  -10.357   -9.578   -9.466   -2.617   -2.455    2.155    2.350
    9.558    9.785   10.702   11.033   11.909   12.635   12.844   13.254   13.618   13.791
           -0.272725  0.577352  0.000000
  -16.577  -16.460  -10.598  -10.478   -9.330   -9.210   -2.722   -2.512    2.182    2.408
    9.580    9.891   10.487   10.850   11.706   12.413   12.621   12.953   13.264   13.449
           -0.242422  0.577352  0.000000
  -16.646  -16.528  -10.747  -10.622   -8.995   -8.872   -2.855   -2.602    2.198    2.481
    9.580    9.999   10.244   10.636   11.439   12.105   12.295   12.645   12.926   13.059
           -0.212119  0.577352  0.000000
  -16.725  -16.606  -10.891  -10.764   -8.614   -8.490   -2.997   -2.712    2.198    2.550
    9.456    9.814   10.193   10.510   11.179   11.812   11.855   12.465   12.636   12.710
           -0.181816  0.577352  0.000000
  -16.807  -16.686  -11.022  -10.893   -8.216   -8.092   -3.137   -2.827    2.184    2.603
    9.153    9.400   10.224   10.452   10.974   11.418   11.665   12.297   12.415   12.478
           -0.151514  0.577351  0.000000
  -16.884  -16.763  -11.135  -11.004   -7.823   -7.701   -3.265   -2.938    2.159    2.637
    8.738    8.921   10.202   10.365   10.811   11.064   11.673   12.099   12.181   12.449
           -0.121211  0.577351  0.000000
  -16.954  -16.832  -11.229  -11.097   -7.458   -7.337   -3.376   -3.036    2.129    2.655
    8.297    8.441   10.110   10.290   10.665   10.796   11.711   11.932   12.039   12.441
           -0.090908  0.577351  0.000000
  -17.011  -16.889  -11.302  -11.170   -7.142   -7.022   -3.467   -3.118    2.099    2.661
    7.891    8.013   10.004   10.227   10.539   10.610   11.661   11.791   12.026   12.417
           -0.060605  0.577351  0.000000
  -17.053  -16.931  -11.355  -11.222   -6.897   -6.777   -3.533   -3.178    2.075    2.661
