0.2000     -48.16119543 Ry
0.2100     -48.16789335 Ry
0.2200     -48.17187976 Ry
0.2300     -48.17422113 Ry
0.2400     -48.17554011 Ry
0.2500     -48.17628485 Ry
0.2600     -48.17667851 Ry
0.2700     -48.17683784 Ry
