    0.000000000   -1.894204240   -0.490689063
    0.005544360   -1.894133205   -0.490693892
    0.011088720   -1.893921385   -0.490697382
    0.016633080   -1.893568825   -0.490699533
    0.022177440   -1.893075604   -0.490700344
    0.027721800   -1.892441830   -0.490699815
    0.033266160   -1.891667644   -0.490697947
    0.038810520   -1.890753217   -0.490694738
    0.044354880   -1.889698750   -0.490690188
    0.049899240   -1.888504478   -0.490684296
    0.055443600   -1.887170661   -0.490677060
    0.060987960   -1.885697595   -0.490668481
    0.066532320   -1.884085601   -0.490658556
    0.072076680   -1.882335035   -0.490647284
    0.077621040   -1.880446277   -0.490634664
    0.083165400   -1.878419742   -0.490620694
    0.088709760   -1.876255868   -0.490605372
    0.094254120   -1.873955128   -0.490588696
    0.099798480   -1.871518017   -0.490570664
    0.105342840   -1.868945063   -0.490551274
    0.110887200   -1.866236820   -0.490530523
    0.116431560   -1.863393867   -0.490508409
    0.121975920   -1.860416813   -0.490484930
    0.127520280   -1.857306291   -0.490460081
    0.133064640   -1.854062962   -0.490433861
    0.138609000   -1.850687511   -0.490406267
    0.144153360   -1.847180649   -0.490377294
    0.149697720   -1.843543109   -0.490346940
    0.155242080   -1.839775652   -0.490315201
    0.160786440   -1.835879060   -0.490282074
    0.166330800   -1.831854139   -0.490247555
    0.171875160   -1.827701716   -0.490211640
    0.177419520   -1.823422644   -0.490174324
    0.182963880   -1.819017792   -0.490135604
    0.188508240   -1.814488055   -0.490095475
    0.194052600   -1.809834345   -0.490053932
    0.199596960   -1.805057597   -0.490010972
    0.205141320   -1.800158763   -0.489966589
    0.210685680   -1.795138815   -0.489920779
    0.216230040   -1.789998743   -0.489873536
    0.221774400   -1.784739557   -0.489824855
    0.227318760   -1.779362280   -0.489774730
    0.232863120   -1.773867957   -0.489723157
    0.238407480   -1.768257645   -0.489670130
    0.243951840   -1.762532420   -0.489615642
    0.249496200   -1.756693371   -0.489559689
    0.255040560   -1.750741605   -0.489502263
    0.260584920   -1.744678239   -0.489443359
    0.266129280   -1.738504408   -0.489382970
    0.271673640   -1.732221259   -0.489321090
    0.277218000   -1.725829951   -0.489257712
    0.282762360   -1.719331657   -0.489192829
    0.288306720   -1.712727561   -0.489126434
    0.293851080   -1.706018860   -0.489058521
    0.299395440   -1.699206762   -0.488989081
    0.304939800   -1.692292486   -0.488918107
    0.310484160   -1.685277260   -0.488845592
    0.316028520   -1.678162324   -0.488771527
    0.321572880   -1.670948928   -0.488695906
    0.327117240   -1.663638329   -0.488618720
    0.332661600   -1.656231798   -0.488539960
    0.338205960   -1.648730609   -0.488459618
    0.343750320   -1.641136050   -0.488377686
    0.349294680   -1.633449413   -0.488294154
    0.354839040   -1.625672000   -0.488209015
    0.360383400   -1.617805122   -0.488122258
    0.365927760   -1.609850096   -0.488033874
    0.371472120   -1.601808246   -0.487943855
    0.377016480   -1.593680904   -0.487852190
    0.382560840   -1.585469408   -0.487758870
    0.388105200   -1.577175105   -0.487663884
    0.393649560   -1.568799347   -0.487567223
    0.399193920   -1.560343491   -0.487468876
    0.404738280   -1.551808904   -0.487368833
    0.410282640   -1.543196956   -0.487267083
    0.415827000   -1.534509024   -0.487163615
    0.421371360   -1.525746492   -0.487058418
    0.426915720   -1.516910750   -0.486951482
    0.432460080   -1.508003191   -0.486842794
    0.438004440   -1.499025218   -0.486732343
    0.443548800   -1.489978236   -0.486620118
    0.449093160   -1.480863658   -0.486506105
    0.454637520   -1.471682901   -0.486390295
    0.460181880   -1.462437389   -0.486272673
    0.465726240   -1.453128551   -0.486153228
    0.471270600   -1.443757822   -0.486031947
    0.476814960   -1.434326642   -0.485908816
    0.482359320   -1.424836456   -0.485783824
    0.487903680   -1.415288715   -0.485656957
    0.493448040   -1.405684877   -0.485528201
    0.498992400   -1.396026404   -0.485397542
    0.504536760   -1.386314762   -0.485264968
    0.510081120   -1.376551426   -0.485130464
    0.515625480   -1.366737875   -0.484994015
    0.521169840   -1.356875592   -0.484855608
    0.526714200   -1.346966068   -0.484715228
    0.532258560   -1.337010797   -0.484572860
    0.537802920   -1.327011281   -0.484428490
    0.543347280   -1.316969026   -0.484282101
    0.548891640   -1.306885543   -0.484133679
    0.554436000   -1.296762350   -0.483983208
    0.559980360   -1.286600970   -0.483830673
    0.565524720   -1.276402929   -0.483676057
    0.571069080   -1.266169761   -0.483519345
    0.576613440   -1.255903004   -0.483360520
    0.582157800   -1.245604201   -0.483199565
    0.587702160   -1.235274901   -0.483036464
    0.593246520   -1.224916656   -0.482871199
    0.598790880   -1.214531025   -0.482703754
    0.604335240   -1.204119569   -0.482534112
    0.609879600   -1.193683855   -0.482362254
    0.615423960   -1.183225454   -0.482188162
    0.620968320   -1.172745940   -0.482011820
    0.626512680   -1.162246893   -0.481833208
    0.632057040   -1.151729895   -0.481652308
    0.637601400   -1.141196530   -0.481469101
    0.643145760   -1.130648388   -0.481283569
    0.648690120   -1.120087059   -0.481095692
    0.654234480   -1.109514136   -0.480905451
    0.659778840   -1.098931215   -0.480712826
    0.665323200   -1.088339892   -0.480517797
    0.670867560   -1.077741766   -0.480320345
    0.676411920   -1.067138435   -0.480120449
    0.681956280   -1.056531498   -0.479918089
    0.687500640   -1.045922554   -0.479713243
    0.693045000   -1.035313201   -0.479505892
    0.698589360   -1.024705035   -0.479296012
    0.704133720   -1.014099653   -0.479083583
    0.709678080   -1.003498646   -0.478868584
    0.715222440   -0.992903604   -0.478650992
    0.720766800   -0.982316113   -0.478430784
    0.726311160   -0.971737756   -0.478207939
    0.731855520   -0.961170110   -0.477982433
    0.737399880   -0.950614744   -0.477754244
    0.742944240   -0.940073226   -0.477523347
    0.748488600   -0.929547112   -0.477289720
    0.754032960   -0.919037953   -0.477053339
    0.759577320   -0.908547291   -0.476814180
    0.765121680   -0.898076658   -0.476572217
    0.770666040   -0.887627576   -0.476327427
    0.776210400   -0.877201555   -0.476079784
    0.781754760   -0.866800096   -0.475829263
    0.787299120   -0.856424685   -0.475575840
    0.792843480   -0.846076795   -0.475319487
    0.798387840   -0.835757885   -0.475060179
    0.803932200   -0.825469398   -0.474797890
    0.809476560   -0.815212761   -0.474532592
    0.815020920   -0.804989384   -0.474264260
    0.820565280   -0.794800660   -0.473992866
    0.826109640   -0.784647963   -0.473718381
    0.831654000   -0.774532645   -0.473440780
    0.837198360   -0.764456040   -0.473160032
    0.842742720   -0.754419460   -0.472876111
    0.848287080   -0.744424193   -0.472588987
    0.853831440   -0.734471507   -0.472298632
    0.859375800   -0.724562643   -0.472005016
    0.864920160   -0.714698818   -0.471708110
    0.870464520   -0.704881223   -0.471407883
    0.876008880   -0.695111024   -0.471104306
    0.881553240   -0.685389359   -0.470797349
    0.887097600   -0.675717335   -0.470486980
    0.892641960   -0.666096035   -0.470173168
    0.898186320   -0.656526510   -0.469855882
    0.903730680   -0.647009780   -0.469535091
    0.909275040   -0.637546836   -0.469210762
    0.914819400   -0.628138635   -0.468882864
    0.920363760   -0.618786106   -0.468551363
    0.925908120   -0.609490141   -0.468216226
    0.931452480   -0.600251602   -0.467877421
    0.936996840   -0.591071315   -0.467534913
    0.942541200   -0.581950074   -0.467188670
    0.948085560   -0.572888637   -0.466838656
    0.953629920   -0.563887728   -0.466484838
    0.959174280   -0.554948035   -0.466127180
    0.964718640   -0.546070212   -0.465765647
    0.970263000   -0.537254876   -0.465400203
